,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
36621,"-98.5,29.4167",Wed May 13 16:51:02 +0000 2020,satx texas sanantonio news,,https://www.instagram.com/p/CAIqhn3H-0G/?igshid=k3wtiilhvjmh,0,1260613533416460288,,,,en,"San Antonio, TX",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Senator Cruz Criticizes San Antonio City Council's COVID-19 Anti-Hate Resolution 

Full story found on link bio.

#satx #texas #sanantonio #news @ San Antonio, Texas https://t.co/JWYhfxm5qf",https://twitter.com/satxsentinel/status/1260613533416460288,Tue Apr 02 19:41:17 +0000 2019,satxsentinel,False,We seek to present our audience w/ another standpoint when it comes to local politics & event cvg. Co-Editors: @RichterKay / @getjaded Intern: @brigidelise1,645,444,66,4,"San Antonio, TX",SA Sentinel,satxsentinel,1497,,http://sasentinel.com,False
36652,"-97.73549055,30.26585335",Wed May 13 17:36:32 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RWZylv,0,1260624987636895744,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 This post has local news on the coronavirus pandemic from Tuesday, May 12. Read Wednesday's live updates here . If you'd like to go through a roundup of https://t.co/uDgf6Gup1R #atx #austin #all512",https://twitter.com/all512tv/status/1260624987636895744,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
36696,"-97.7475,30.2677",Wed May 13 18:04:34 +0000 2020,Repost,,https://www.instagram.com/p/CAIy8RsBZE3/?igshid=hb1txlm7hj9m,0,1260632041323991040,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Repost @strub with @get_repost
・・・
Hey, Austin! Don't miss this exciting event planned for TODAY to recognize the front line fighters of COVID-19! The Thunderbirds will flyover the Austin Metro area between 3:40 and… https://t.co/vnsbzLzP7Z",https://twitter.com/CASpidleRich/status/1260632041323991040,Thu Oct 13 22:13:44 +0000 2011,CASpidleRich,False,obviously,72,114,545,3,"Texas, USA",Cat Rich,CASpidleRich,3122,,,False
36718,"-95.3694,29.7602",Wed May 13 19:31:51 +0000 2020,bluehair dontcare bluehairdontcare diydyejob diydye stayhome staysafe covid,,https://www.instagram.com/p/CAI87digeZu/?igshid=1tl8sqe942i5v,0,1260654004419260416,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Re-up on the DIY hair dye! I feel like it didn't blend as well as the first time, but I would still call it successful!

#bluehair #dontcare #bluehairdontcare #diydyejob #diydye #stayhome #staysafe #covid… https://t.co/StAj0LQeuO",https://twitter.com/christinalena/status/1260654004419260416,Wed Apr 21 12:19:21 +0000 2010,christinalena,False,"Aspiring writer | Blogger

Merch: https://t.co/ljdWh4IO7i…",1913,348,825,5,,Christina Lena,christinalena,9687,,http://twitch.tv/christinalena,False
36732,"-96.4483,32.743",Wed May 13 19:30:26 +0000 2020,education reading library forneyfamily covid19 seeyounextyear,,https://www.instagram.com/p/CAI8xHHDVmk/?igshid=33y113rxntqm,1,1260653648335400960,,,,en,"Forney, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The end of a very bizarre school year - 2020 Returning Library Books means school is really over for the year   #education #reading #library #forneyfamily #covid19 #seeyounextyear @ Forney, Texas https://t.co/9SQKVF2PBF",https://twitter.com/DawnMcNary/status/1260653648335400960,Wed Apr 14 18:18:17 +0000 2010,DawnMcNary,False,"TX & CT REALTOR®, #RealEstate #MakingYOURRealEstateDreamsAReality #lakelife #cabinlife #heelerlife #buyingahome #sellingahome 860-575-5001 📲",3983,1343,2976,135,"Rockwall, Dallas TX & CT",Dawn McNary,DawnMcNary,23309,,http://dawnmcnary.realtor,False
36736,"-97.7475,30.2677",Wed May 13 20:09:09 +0000 2020,sounddesigner audiopost film covid19 zoom sennheiser sound,,https://www.instagram.com/p/CAJBMkuJ_pt/?igshid=4ksfnjp446in,2,1260663391540187136,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Waiting for the @afthunderbirds #sounddesigner #audiopost #film #covid19 #zoom #sennheiser #sound 

U.S. Air Force Thunderbirds are flying over Austin in honor of frontline COVID-19 responders and essential workers.… https://t.co/AOrvQvTJAs",https://twitter.com/AntoineOpenG/status/1260663391540187136,Thu Feb 28 04:19:24 +0000 2013,AntoineOpenG,False,"Composer | Sound Designer | Foley Artist | Audio Artist based in Austin, TX. #AudioPostProduction",7252,932,935,26,"Austin, TX",Antonio Romero,AntoineOpenG,5164,,http://www.antoineopeng.com,False
36759,"-98.5,29.4167",Wed May 13 20:23:14 +0000 2020,,,https://www.instagram.com/p/CAJBjkDn5Gt/?igshid=1rn98anurepvh,0,1260666935076773888,,,,en,"San Antonio, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Thank you to all the first responders out there battling this COVID-19 pandemic! @afthunderbirds did a fly over SATX today as a salute to the frontline COVID responders.… https://t.co/ruzqGtaSEP,https://twitter.com/satxrated/status/1260666935076773888,Sun Dec 23 14:29:42 +0000 2018,satxrated,False,"Eat. Drink. Do. We’ve got you. - híddєn gєms + grєαt fσσd + вuckєt líst єхpєríєncєs ín San Antonío, tєхαs",176,90,77,0,"San Antonio, TX",SATX Rated,satxrated,966,,https://linktr.ee/satxrated,False
36771,"-97.752,30.38254",Wed May 13 21:59:25 +0000 2020,usa thunderbirds austintexas salute,,https://www.instagram.com/p/CAJN0YAg-vTr-pUyt7Ci1wRbPb2x8m18X0KxWw0/?igshid=uuw2u4bzfmws,1,1260691144247312384,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",US Air Force Thunderbirds flyover here in Austin Texas to salute all Covid-19 Frontline workers. Too cool. God bless the USA! #usa🇺🇸 #thunderbirds #austintexas #salute @ Westover Hills Club https://t.co/6bWZCyXX8S,https://twitter.com/CraigLBobo/status/1260691144247312384,Sun Jul 15 21:47:24 +0000 2012,CraigLBobo,False,"GM, Coach, Leader, Dir of Racquets, USPTA Elite Pro & @ptrtennis Pro #PPR Pickleball Pro. Follower of Christ. From Alabama, TX, OH, NY, & NM. CFB Nut #ROLLTIDE",2332,1078,2049,19,"Austin, TX",Coach Bobo,CraigLBobo,4809,,http://www.Zone123Tennis.blogspot.com,False
36779,"-97.73549055,30.26585335",Wed May 13 21:10:33 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RWbXq4,0,1260678843502702592,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Wednesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/V7ZIML2RyL #atx #austin #all512,https://twitter.com/all512tv/status/1260678843502702592,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
36783,"-97.7475,30.2677",Wed May 13 21:05:00 +0000 2020,kulakaratelive kulakids,,https://www.instagram.com/p/CAJHfxXl8Ki/?igshid=7mj67iat2w3l,0,1260677449098170368,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","America Strong! Thank you Coronavirus workers! #kulakaratelive #kulakids @ Austin, Texas https://t.co/OgMFt50Pyw",https://twitter.com/KulaKarate/status/1260677449098170368,Fri Feb 27 19:53:32 +0000 2009,KulaKarate,False,Karate for Kids in Central Austin,18,2603,1126,76,"Tarrytown, Highland Park, Bryker Woods",Austin Kula Karate,KulaKarate,667,,http://www.austinkulaKarate.com,False
36790,"-97.73549055,30.26585335",Wed May 13 20:33:32 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RWbSBh,0,1260669529488646144,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 If it weren't for COVID-19, many high school seniors would be walking across a stage to receive a diploma this month. They’d also be attending prom and https://t.co/JdIUdhTUoK #atx #austin #all512",https://twitter.com/all512tv/status/1260669529488646144,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
