,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
51128,"-84.5406,33.9534",Mon Jul 13 20:44:47 +0000 2020,,,https://www.instagram.com/p/CCmJxG5Hb8n/?igshid=zjb1fpjs8fcz,0,1282778022052061184,,,,en,"Marietta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As a former teacher, these questions need to have an answer before reopening schools.

Questions for School Openings:

• If a teacher tests positive for COVID-19 are they required to quarantine for 2-3 weeks? Is… https://t.co/GjYstxFpB5",https://twitter.com/refjack2/status/1282778022052061184,Mon Jun 29 22:10:43 +0000 2009,refjack2,False,"VP of Marketing and Sales Undergrid Networks, Actor/ Motovational Speaker MEAC/NCAA Football Official, MEAC/NCAA BB Official, CIAA FB/BB Official",1552,1446,4384,15,"Atlanta, GA",O. Levon Jackson,refjack2,5693,,http://www.imdb.com/name/nm6339280,False
51149,"-84.7546874,33.3592838",Mon Jul 13 23:44:56 +0000 2020,phimantillmylastbreath nevergiveup,,https://www.instagram.com/p/CCmeYsQhy5zPuynj3gdqBXOBU9lZpXErrgs0-o0/?igshid=1cjkcvv6c116a,0,1282823357659045888,,,,en,"Newnan, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This is me beating COVID-19 and Pneumonia.  I'm not done fighting yet but I WILL NOT LOSE! 

PHIMAN99 

#phimantillmylastbreath 

#nevergiveup💪 @ Piedmont Newnan Hospital https://t.co/uNO4EHKQsg",https://twitter.com/phiman99/status/1282823357659045888,Tue Feb 15 02:53:46 +0000 2011,phiman99,False,I'm rare I have good credit and own a home!!!,489,131,426,1,"Newnan, GA",Neter Cook,phiman99,1416,,,False
51193,"-84.22617858,33.8637085",Tue Jul 14 01:25:14 +0000 2020,Georgia Covid19 gapol,,,4,1282848599093719040,SenatorLoeffler,1.2828467167320924e+18,1.200451909406122e+18,en,"Tucker, GA",,1,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",@SenatorLoeffler @GovKemp If #Georgia “values life” how about a mask mandate? It’s pretty hypocritical to be “pro-life” while thousands are dying from #Covid19 on your watch. #gapol,https://twitter.com/CoryMChristian/status/1282848599093719040,Tue Oct 30 14:29:37 +0000 2018,CoryMChristian,False,"#Operations pro - I deliver high #performance and develop amazing #teams. Following: strategic #thinkers, #transportation, #baseball, #BBQ & #politics.",1268,50,451,1,"Tucker, GA (Metro Atlanta)",Cory Christian,CoryMChristian,1227,,http://www.linkedin.com/in/corychristian,False
51201,"-84.3377,33.9285",Tue Jul 14 01:31:40 +0000 2020,,,http://untp.beer/s/c917597343,2,1282850214710214656,,,,en,"Dunwoody, GA",False,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","Social distancing. 280/...the best!!! - Drinking a Hop, Drop ‘n Roll by @nodabrewing @ Dunwoody, GA  — https://t.co/r1m2OTqcoZ",https://twitter.com/beerlivin0470/status/1282850214710214656,Sat Mar 19 13:45:54 +0000 2011,beerlivin0470,False,,7024,40,426,6,"Dunwoody, GA",Jason Mitchell,beerlivin0470,5694,,,False
51219,"-84.3889,33.7566",Tue Jul 14 01:47:05 +0000 2020,,,https://www.instagram.com/p/CCmsXG4MZlDJ_gaWzjMotCq5Q4VvJAUZhtQoeA0/?igshid=ng6oswhxssh5,0,1282854095372484608,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I took my 7th COVID-19 test on Monday, July 6th at CVS about 2-hours after my plane landed back in Atlanta from my trip home to Detroit. 

I took my 8th COVID-19 test, through my county’s… https://t.co/NpFwxAClw3",https://twitter.com/IAMChrisMorman/status/1282854095372484608,Tue Mar 22 02:26:27 +0000 2016,IAMChrisMorman,False,Host of the Sound Mind Sound Body Football Radio Show,1949,175,202,0,"Atlanta, GA",Chris Morman-Cooks,IAMChrisMorman,1599,,,False
51476,"-84.3889,33.7566",Tue Apr 21 12:49:41 +0000 2020,WhoTaughtUDat ShawnyTaughtU TheeMixxKween FemaleDJ DJ School Covid19,,https://www.instagram.com/p/B_PlSfjAL4e/?igshid=1ljvfiw9fnfm4,0,1252580265677017088,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I don’t have kids so parents y’all tell me😹😹😹😹🤣

#WhoTaughtUDat
#ShawnyTaughtU
#TheeMixxKween
#FemaleDJ #DJ #School #Covid19 @ Atlanta, Georgia https://t.co/QyRG8tp4Oj",https://twitter.com/ShawnyTaughtU/status/1252580265677017088,Mon Nov 23 01:04:50 +0000 2009,ShawnyTaughtU,False,DJ/ Media personality Streetz 94.5 ATL Mixer #WhoTaughtUDat #ShawnyTaughtU #TheeMixxKween #Shoneville,2086,1126,688,24,Flawda Georgia ,#WhoTaughtUDat,ShawnyTaughtU,40308,,http://www.shawnytaughtu.com,False
51501,"-83.9245,34.1858",Tue Apr 21 12:45:12 +0000 2020,,,https://www.instagram.com/p/B_Pk5vSpLlw/?igshid=1hrf9l4wbksu6,0,1252579134624206848,,,,en,"Flowery Branch, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Don’t just bury your head and hide during this COVID-19 Pandemic. Join me Friday’s at 3:00 for rowleycompany Rowley Connects and I’ll share ways you can prepare yourselves and your business to operate in a new… https://t.co/meNCgkm7DT,https://twitter.com/designsbydonnac/status/1252579134624206848,Thu Sep 24 21:04:33 +0000 2009,designsbydonnac,False,"Custom soft furnishings designer, fabricator, and teacher.  Sharing my passion to bring joy and exquisite designs into the world.  Creating joy out of passion.",21,384,276,8,"Flowery Branch, GA",Donna Cash,designsbydonnac,1538,,http://www.designsbydonnaatlanta.com,False
51544,"-84.59214,33.3997",Tue Apr 21 19:16:01 +0000 2020,,,https://www.instagram.com/p/B_QRoIMBYMg/?igshid=z7iy1fa3e041,0,1252677488968257536,,,,en,"Peachtree City, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Of all the things we can complain about Corona has taken from us we can be thankful it hasn't taken away FAMILY and LOVE. When I say to you guys I HAVE THE BEST FAMILY EVER 😭 I have been having a challenging last… https://t.co/bxLQUotOzY,https://twitter.com/weekshomematch/status/1252677488968257536,Sat Apr 25 07:29:13 +0000 2009,weekshomematch,False,"Realtor🏠 w/ KW Realty Atl Partners, Owner -GlamHer Bar & photo booth, Nail Tech, Loving wife of husband heart & cancer fighter, Loving Mommie of FAB 4.#JW",1206,630,915,28,Original ATLien,Felicia Weeks Home Matchmaker,weekshomematch,8583,,http://www.weekshomematchmaker.com,False
51560,"-84.2353,33.5443",Tue Apr 21 20:35:24 +0000 2020,,,https://www.instagram.com/p/B_QatuSnzz0/?igshid=xx7dvjbssdxd,0,1252697467734429696,,,,en,"Stockbridge, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SEE THE INFORMATION BELOW.

----------------------------------------------------------------

Executive Order of Governor Brian Kemp on COVID-19:

◾Georgia restaurants can reopen dining rooms Monday, April 27.
◾Gyms,… https://t.co/pAl8bg4Rxd",https://twitter.com/stock_events/status/1252697467734429696,Tue Feb 13 21:57:45 +0000 2018,stock_events,False,,44,35,65,1,"Stockbridge,GA",Stockbridge Events,stock_events,389,,,False
51665,"-84.38097961,33.78105347",Wed Apr 22 03:30:30 +0000 2020,,,https://www.instagram.com/p/B_RKLoMpaNs/?igshid=17vlnlk3iegfx,4,1252801928226111488,,,,en,"Atlanta, GA",False,4,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TODAY IS 4 YEARS TO THE DATE OF PRINCE'S DEATH...NEVER FORGOTTEN
THIS IS A PERFORMANCE I DID THIS 5 WEEKS AGO JUST BEFORE THE GOVERNMENT SHUTDOWN DUE TO CORONAVIRUS @VIOLINRICHMOND @FLAVORSAMERICA @SUPERMANANDWW… https://t.co/a8qR4ZODZK",https://twitter.com/flavorsamerica/status/1252801928226111488,Wed Jan 27 22:37:05 +0000 2016,flavorsamerica,False,"Juilliard|Yale
Electric Vln✈
#stringsforjustice
As seen on @ABC @NBC @Reuters @dailymail @evening.standard
#kingofquarantinestrings #thepunchtkosband",6289,621,2920,21,"Los Angeles, CA",Quarantine in America,flavorsamerica,10305,,http://www.flavorsamerica.com,False
51723,"-84.3889,33.7566",Tue May 26 06:22:37 +0000 2020,Like follow greatthingsatlanta atlanta covid_19 food atlantaclubs atlantafood atlantafoodies covid blackrights,,https://www.instagram.com/p/CApAdxtnlrB/?igshid=ji1ly3m69dq7,0,1265166431362052096,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",🚗💨NICE😍 whipsbywade Like and follow @great_atlanta FOR ALL GREAT THINGS ATLANTA!!! #Like and #follow #greatthingsatlanta #atlanta #covid_19 #food #atlantaclubs #atlantafood #atlantafoodies #covid #blackrights… https://t.co/Pr5jdfP1J5,https://twitter.com/great_atlanta/status/1265166431362052096,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
51958,"-84.4582367,33.8779182",Tue May 26 17:18:32 +0000 2020,,,https://www.instagram.com/p/CAqMAP0h7II/?igshid=1iz36yfh01iqg,1,1265331500070981632,,,,en,"Vinings, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kim McNair Productions presents... Masterclass: How to plan your LIVE Events Post COVID-19. 
This three (3) part webinar series will help you to plan your live events with detailed coordination involving attendees,… https://t.co/q0R1xL4k2A",https://twitter.com/sabrinalowery/status/1265331500070981632,Tue Mar 17 17:30:56 +0000 2009,sabrinalowery,False,"Bringing the positive vibes and good energy every day while helping my students with technology, business planning, and Entrepreneurship. I am a REALTOR.",2208,1291,2916,65,"Atlanta, GA",Sabrina Lowery,sabrinalowery,6631,,http://www.SabrinaLowery.com,False
51962,"-84.44878,33.65644",Tue May 26 17:04:29 +0000 2020,juneteenth comingsoon 1Million 1MCThaCompany soufside covid19 collegeparkga explorepage blackexcellence melanin leader unsignedartist bhfyp worldstar,,https://www.instagram.com/p/CAqKZamgsSa/?igshid=13ibe61io08g7,0,1265327960975904768,,,,en,"College Park, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","S T A Y   1  M I L L I O N
••••••1MC•••••••
#juneteenth
 Merc #comingsoon 
#1Million #1MCThaCompany #soufside #covid19 #collegeparkga #explorepage #blackexcellence #melanin #leader #unsignedartist #bhfyp #worldstar… https://t.co/AHbiQd7bBS",https://twitter.com/1_kyng/status/1265327960975904768,Tue Sep 11 18:35:22 +0000 2018,1_kyng,False,"C.E.O of #1MCThaCompany
IG: https://t.co/TANbKy7C3j
YouTube: https://t.co/eVaaoZFj7D|
LIVING DREAMERS Music Video #OUTNOW
CLICK LINK BELOW⤵️",402,119,163,1,"College Park, GA",Kyng Drew ☝🏾Million,1_kyng,583,,https://linktr.ee/kyngdrew,False
51964,"-84.4148,33.68173",Tue May 26 17:08:44 +0000 2020,,,https://www.instagram.com/p/CAqK4rxFYlA/?igshid=vvy2di31is9f,1,1265329030754185216,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","May 26, 2020,   ""Say Tell Us Children's TALK IT OUT TV Show""  with co-host Cam Maxwell &amp; Emanuel Kilpatrick Jr. 😎 are discussing the CORONA VIRUS &amp; how it has impacted their lives &amp; socialization 🙁🙍

Call… https://t.co/YnZfyAQZQ2",https://twitter.com/Say_Tell_Us/status/1265329030754185216,Wed Sep 12 07:09:03 +0000 2018,Say_Tell_Us,False,📺Watch 'Say' Tell Us Childrens Talk It Out TV Show' 2nd & 4th Tues 9~10pm/est ROKU YouTube Instagram Twitter Facebook🎥 #BlackChildrenAndTheirVoicesMatter,968,27,292,0,"Atlanta, GA",Say Tell Us Childrens Talk It Out TV Show,Say_Tell_Us,1139,,https://www.facebook.com/say.tellus.16,False
51986,"-84.49895106,33.87330894",Tue May 26 18:01:42 +0000 2020,,,https://www.instagram.com/p/CAqQ8k1BTut/?igshid=1h4lcxhe4xvyf,0,1265342362353573888,,,,en,"Smyrna, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The Transformation House Health and Wellness Moment 

20 Prayers to Pray During This Pandemic
thank 

“As COVID-19 sends the globe into crisis, it also sends us to our knees.

COVID-19 has been declared a global… https://t.co/9iyKDlPyPA",https://twitter.com/RealEricTodd/status/1265342362353573888,Thu Jan 23 22:50:02 +0000 2014,RealEricTodd,False,Husband | Father | Pastor | Lover of People,66,201,319,0,"Atlanta, GA",Eric Todd,RealEricTodd,1060,,http://transformationhouse.org,False
52003,"-81.0952,32.0702",Tue May 26 18:14:57 +0000 2020,,,https://www.instagram.com/p/CAqSdkWg5ye/?igshid=u9ekn9a7czpd,0,1265345697236373504,,,,en,"Savannah, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BREAK FROM YOUR DAILY COVID-19 ROUTINE…
Please join ATC for our 8th virtual Raffle TEAx (Talk Enhance Advance) Series:
Please join us on Facebook and Instagram @ashfordteaco for our live Virtual Raffle Series VIII… https://t.co/nz2zICMG0Y",https://twitter.com/ashfordteaco/status/1265345697236373504,Fri Mar 10 04:33:18 +0000 2017,ashfordteaco,False,We're a premium taste room and online #tea #distributor dedicated to providing our #wholesale and #bulk buyers the #besttea for the #bestprice,1,75,301,0,"Savannah, GA",Ashford Tea Company,ashfordteaco,84,,http://ashfordtea.co,False
52111,"-84.3889,33.7566",Tue May 26 21:44:18 +0000 2020,Like follow greatthingsatlanta atlanta covid_19 food atlantafood atlantafoodies covid foodies fun yourright,,https://www.instagram.com/p/CAqqNvXgnUa/?igshid=b1t0488qkn8l,0,1265398380353728512,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",🍫🥜🧈🧁from sugarrushatlanta Like and follow @great_atlanta FOR ALL GREAT THINGS ATLANTA!!! #Like and #follow #greatthingsatlanta #atlanta #covid_19 #food #atlantafood #atlantafoodies #covid #foodies #fun #yourright… https://t.co/c3I5iB1yvO,https://twitter.com/great_atlanta/status/1265398380353728512,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
52142,"-84.3889,33.7566",Tue May 26 23:49:24 +0000 2020,coronavirus stayhome staysafe demparkers,,https://www.instagram.com/p/CAq4vUhhG2e/?igshid=2qaig4i8joa5,0,1265429863600545792,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Some people just don’t get it!  Don’t let the ignorance of others cause you to not protect yourself.  #coronavirus is no joke and folks are going to find out the hard way real soon! #stayhome #staysafe #demparkers @… https://t.co/KiWPc3fFaW,https://twitter.com/lutherparkerjr/status/1265429863600545792,Fri Jul 17 04:10:49 +0000 2009,lutherparkerjr,False,Living and loving life!  https://t.co/97rjCNIZTK,429,1350,1620,140,"Atlanta, GA",Luther Parker Jr,lutherparkerjr,6827,,http://ljparkerllc.incruises.com,False
52221,"-84.3889,33.7566",Wed May 27 02:04:08 +0000 2020,Like follow greatthingsatlanta atlanta covid_19 food atlantaclubs atlantafood atlantafoodies covid blackrights,,https://www.instagram.com/p/CArH4KWgv-z/?igshid=ie02m5klyr65,0,1265463770886868992,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",🎂🥛from cartersdelights Like and follow @great_atlanta FOR ALL GREAT THINGS ATLANTA!!! #Like and #follow #greatthingsatlanta #atlanta #covid_19 #food #atlantaclubs #atlantafood #atlantafoodies #covid #blackrights… https://t.co/0F25vXXw5L,https://twitter.com/great_atlanta/status/1265463770886868992,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
52343,"-84.3889,33.7566",Sat May 16 07:57:57 +0000 2020,calvinklein explorepage supportsmallbusiness smallbusinessowner smallbusiness atlanta altantamall lenoxmall mallofgeorgia southdekalbmall blackwomen covid19 covid_19,,https://www.instagram.com/p/CAPbm0PgVAX/?igshid=vah0pcjqm6ed,2,1261566544712212480,,,,en,"Atlanta, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#calvinklein Sizes S✨M✨L✨ 😇 only $50 $50 😱💰🔥 #explorepage #supportsmallbusiness #smallbusinessowner #smallbusiness #atlanta #altantamall #lenoxmall #mallofgeorgia #southdekalbmall #blackwomen #covid19 #covid_19 @… https://t.co/6uSGOE0AHr,https://twitter.com/iambossladyj/status/1261566544712212480,Sun Oct 23 17:09:39 +0000 2011,iambossladyj,False,"At the end of the day, I'm going to do what I feel is necessary. ALWAYS ready to #FSU BRAELEI'S & BRAELIN'S MOMMY",148,295,1088,1,"Atlanta, GA",LY$,iambossladyj,32527,,https://www.facebook.com/iambossladyj/,False
52518,"-84.5406,33.9534",Sat May 16 14:06:42 +0000 2020,colombian arepas perico mami homeCooking quarantinelife covid marietta trivinostrong,,https://www.instagram.com/p/CAQGGnfF2Qf/?igshid=3bdb1wn7m8x7,0,1261659342727774208,,,,en,"Marietta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Yummy breakfast #colombian #arepas and #perico #mami #homeCooking #quarantinelife #covid #marietta #trivinostrong @ Marietta, Georgia https://t.co/gjasv1TQ3H",https://twitter.com/T4Vista/status/1261659342727774208,Mon Jun 18 15:02:32 +0000 2012,T4Vista,False,"Get the inside scoop to what's going on. Cultural, Social, Civic events.",7723,2964,2109,154,"Atlanta, Georgia",T4Vista Media,T4Vista,40811,,http://m.youtube.com/user/triviwl,False
52741,"-84.740468,33.396489",Sat May 16 20:52:40 +0000 2020,,,https://www.instagram.com/p/CAQ0j_xAeQF/?igshid=1h46rkmvxjnx8,0,1261761507940958208,,,,en,"Newnan, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The new way to look at a menu during COVID. @ Texas Roadhouse - Newnan, GA https://t.co/KJSmlgofaM",https://twitter.com/phoenix10905/status/1261761507940958208,Sat Apr 04 20:01:15 +0000 2009,phoenix10905,False,"Day and night he drones, each word more useless than the next.",18,58,134,0,"Newnan, GA",Joey Tall Bull,phoenix10905,1560,,,False
52755,"-84.40710068,33.72091302",Sat May 16 20:55:11 +0000 2020,WeGotGoals toneitup tightenup stressrelief TrainingWithMoses,,https://book.pocketsuite.io/link/mc-healthcare-inc https://www.instagram.com/p/CAQ00EPBHhx/?igshid=1doyqc2ecy89v,0,1261762139183775744,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid-19 got your wellness out of whack? Get Your Life, Body &amp; Mind Back!! #WeGotGoals #toneitup #tightenup #stressrelief #TrainingWithMoses
.
.

https://t.co/sfHEfe5DSM @ FitSquad Studios https://t.co/uqA6CDLp67",https://twitter.com/TrainwithMoses/status/1261762139183775744,Sat Jul 11 05:14:38 +0000 2009,TrainwithMoses,False,"Founder/Owner of MC Healthcare, Inc. & Fitsquad Studios & Executive Producer of Pole Dance America",397,622,19,13,1240 Metropolitan Parkway SW,TrainingwithMoses,TrainwithMoses,13899,,https://www.mchealthcareinc.org/trainingwithmoses,False
52756,"-84.3889,33.7566",Sat May 16 21:01:11 +0000 2020,greatthingsatlanta atlanta covid_19 covid19 atl atlantahairstylist atlantatattooartist atlantanails atlantafalcons,,https://www.instagram.com/p/CAQ1iTZnSNg/?igshid=j3dl6fg3onuz,0,1261763649020014592,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Black ink @ceaserblackink is moving to Atlanta!! Like and follow @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons… https://t.co/bRNdCVjQv3,https://twitter.com/great_atlanta/status/1261763649020014592,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
52793,"-84.3891007,33.763226",Sat May 16 22:13:14 +0000 2020,,,https://www.instagram.com/p/CAQ9HMvlmTD/?igshid=7lwvudgpuwhu,0,1261781784754339840,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hard days are the best because that's when champions are made! COVID-19 provided a million reasons for me to put my dreams on hold and wait to build my brand. But I said, “Nah F*ck That!” I birthed this baby during a… https://t.co/L1dqbv4gMn",https://twitter.com/JacqueDeluxe/status/1261781784754339840,Fri Jul 22 23:04:15 +0000 2011,JacqueDeluxe,False,🦩 A flamingo in a world full of pigeons,325,1536,1825,7,"Established in Atlanta, GA",Jacqueline Deluxe ❤️🥂,JacqueDeluxe,13249,,http://puredeluxeco.com,False
52804,"-80.84944444,32.00666667",Sat May 16 22:03:08 +0000 2020,covid19 visitsavannah justmarried RevSchulte Savannah wedding savannahwedding bride groom eossailingyacht,,https://www.instagram.com/p/CAQ8oKWgn_9/?igshid=11etr2eishgsi,2,1261779241353359360,,,,en,"Tybee Island, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",When you don’t have weddings on Saturdays because of #covid19 you go to the beach! @visitsavannah #visitsavannah   #justmarried  #RevSchulte. #Savannah #wedding #savannahwedding #bride #groom  #eossailingyacht… https://t.co/xps7oHKVo6,https://twitter.com/RevSchulte/status/1261779241353359360,Wed Dec 02 01:40:44 +0000 2009,RevSchulte,False,Rev. Schulte is the most requested wedding officiant in Coastal GA & SC.He performs ceremonies in the most professional & personable way.,593,1007,607,32,"Savannah, GA",Rev. Steve Schulte,RevSchulte,3967,,http://www.RevSchulte.com,False
52809,"-84.3889,33.7566",Sat May 16 22:10:38 +0000 2020,virtualchurch atlantachurches worshipservice covid_19 memoji corona quarantine,,https://www.instagram.com/p/CAQ7jH0A6Ep/?igshid=1u44klbatvd2o,0,1261781127125037056,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The Future is RHEMA 🧬 Tune in tomorrow morning for the full virtual experience ❕Starts at 10:40 am therchurch 
_
#virtualchurch #atlantachurches #worshipservice #covid_19 #memoji #corona #quarantine @ Atlanta, Georgia https://t.co/BZ9JIuO5GO",https://twitter.com/MTechMusic/status/1261781127125037056,Wed Jun 24 05:28:38 +0000 2009,MTechMusic,False,Producer/Musician/Engineer #FullSailGrad,1320,942,588,19,ATL // LA,Matt B.,MTechMusic,41785,,http://www.mtechmusic.com,False
52869,"-84.1425,33.8909",Sun May 17 01:23:43 +0000 2020,,,https://www.instagram.com/p/CARTlWjgEA0/?igshid=12qvh6cedkphw,1,1261829721417007104,,,,en,"Lilburn, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","To help ease the hardship from the COVID-19 pandemic, Gwinnett County Community Services is offering free grab-and-go breakfasts and lunches.
Curbside pick-up of nutritious meals for those 18 years of age or younger… https://t.co/Ffl1jw4pnn",https://twitter.com/ParkviewHSPTSA/status/1261829721417007104,Sun Jul 22 01:15:07 +0000 2018,ParkviewHSPTSA,False,,241,101,220,0,,Parkview PTSA,ParkviewHSPTSA,308,,,False
53353,"-84.5535,33.3018",Sat Apr 25 04:23:18 +0000 2020,NormanReedus actor DarylDixon TheWalkingDead TWDFamily twd season10finale CoronaVirus covid19,,https://www.instagram.com/p/B_Y-pQaHCFL/?igshid=15cuwgcdhabcx,6,1253902379382177792,,,,en,"Senoia, GA",False,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",I'm a huge #NormanReedus fan! Great talented #actor! #DarylDixon is one of my favs on #TheWalkingDead #TWDFamily! #twd #season10finale has been delayed to a later date this year due to #CoronaVirus #covid19… https://t.co/WcITVjdC3V,https://twitter.com/ElliotVanOrman/status/1253902379382177792,Wed Jun 10 03:39:41 +0000 2009,ElliotVanOrman,False,Filmmaker🎥 CEO TWDFamily💀Facebook https://t.co/OvahBI2e2v https://t.co/dhLXJrInLS https://t.co/h3TlZTDsk9 https://t.co/0DinAMXU7p,217774,2137,838,168,"Detroit, MI USA-TWDFamily❤️☺️",Elliot Gray Van Orman,ElliotVanOrman,276329,,http://www.egvoproductions.com,False
53396,"-84.3889,33.7566",Sun May 10 05:31:42 +0000 2020,greatthingsatlanta atlanta covid_19 covid19 atl atlantahairstylist atlantaphotographer atlantapoetry atlantaclubs atlantafood atlantafoodies,,https://www.instagram.com/p/B__uHxrH7mE/?igshid=1lcc5jyx5n242,0,1259355412970631168,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HAPPY MOTHERS DAY!!💐🌺🌸🌹🌷FOLLOW, FOLLOW, FOLLOW ! @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantaphotographer #atlantapoetry #atlantaclubs #atlantafood #atlantafoodies… https://t.co/98ATZIbvno",https://twitter.com/great_atlanta/status/1259355412970631168,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
53767,"-84.5406,33.9534",Sun May 10 20:52:41 +0000 2020,castrejonFamily loving mami mothersday friends family socialdistancing covid,,https://www.instagram.com/p/CABXy7jloNy/?igshid=1rygz4hjzsqf1,0,1259587186489352192,,,,en,"Marietta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thank you #castrejonFamily for #loving #mami lalo_kura #mothersday #friends #family #socialdistancing #covid @ Marietta, Georgia https://t.co/J8XVjicTNY",https://twitter.com/T4Vista/status/1259587186489352192,Mon Jun 18 15:02:32 +0000 2012,T4Vista,False,"Get the inside scoop to what's going on. Cultural, Social, Civic events.",7723,2964,2109,154,"Atlanta, Georgia",T4Vista Media,T4Vista,40811,,http://m.youtube.com/user/triviwl,False
