,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
22077,"-73.994508,40.763186",Fri May 08 13:16:23 +0000 2020,Stylish Masks Facemasks QuarantineFashion Quarantine coronavirus,,https://www.instagram.com/p/B_7Z_G5jKS_/?igshid=7thsawgdxg0g,1,1258747575269822464,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","What the best dressed New Yorkers are wearing. Thank you to our beloved niece estherdebusk for making us look so #Stylish #Masks #Facemasks #QuarantineFashion #Quarantine #coronavirus @ Hell's Kitchen, Manhattan https://t.co/AXaTDBbhao",https://twitter.com/patdwyer4/status/1258747575269822464,Thu Sep 17 21:29:29 +0000 2009,patdwyer4,False,"NYC #AEA #Actor #VO #Artist #Equality #Activist, Escaped #Texan. Total Twitter veteran, bringing you all my updates for the past 10 minutes ""Is this tweet on?""",3876,1839,782,58,"New York, NY",Pat Dwyer,patdwyer4,5628,,https://www.amazon.com/gp/video/detail/B07RWL6YG7/ref=share_ios_movie,False
22082,"-73.8517148,42.6145221",Fri May 08 13:17:47 +0000 2020,,,https://news.yahoo.com/coronavirus-could-turn-u-surveillance-163700427.html,0,1258747931164684288,,,,en,"Delmar, NY",False,0,,,"<a href=""http://andyarthur.org/"" rel=""nofollow"">andyarthur.org</a>","How the Coronavirus Could Turn the U.S. Into a Surveillance State
https://t.co/yIXDlyaVru",https://twitter.com/AndyArthur/status/1258747931164684288,Tue Feb 17 23:22:02 +0000 2009,AndyArthur,False,"My experiences in the outdoors, along with other things I find interesting involving outdoors and Rural America.",1,2739,2824,147,"Delmar, NY",Andy Arthur,AndyArthur,124762,,http://andyarthur.org/,False
22133,"-73.93811539,40.6701574",Fri May 08 13:54:23 +0000 2020,timessquare coronavirus covid newyork selfie streetphotography photojournalism,,https://www.instagram.com/p/B_7eVhRjv_E/?igshid=1okjl194adenq,2,1258757141382529024,,,,en,"Brooklyn, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",A woman takes a selfie in an empty Times Square during the coronavirus outbreak. #timessquare #coronavirus #covid-19 #newyork #selfie  #streetphotography #photojournalism @ Time Square https://t.co/pHfZ1CBAoE,https://twitter.com/ecmrichardson/status/1258757141382529024,Fri May 04 14:04:37 +0000 2012,ecmrichardson,False,"photojournalist | National Geographic Explorer
https://t.co/NIDfjtof7o",352,426,481,9,New York City,Emilie Richardson,ecmrichardson,946,,http://emilierichardson.com,True
22144,"-74.0064,40.7142",Fri May 08 13:54:20 +0000 2020,,,https://www.instagram.com/p/B_7eVDPJDEg/?igshid=p8uhetxw3z3d,0,1258757126375292928,,,,en,"Manhattan, NY",True,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Due to the coronavirus pandemic, many businesses have sadly been affected negatively. This virus has upended many of our ways of life.

For many who practice martial arts (like my son), the dojos that they attend are… https://t.co/eFPIcglcO6",https://twitter.com/talonz55/status/1258757126375292928,Wed Oct 28 18:51:07 +0000 2009,talonz55,False,,56,10,234,1,"New York, Maspeth",talonz55,talonz55,1050,,https://anchor.fm/pcop,False
22146,"-73.99286488,40.60199731",Fri May 08 14:00:52 +0000 2020,,,http://www.drewhayesnovels.com/blog/consandcontentupdate,6,1258758770420854784,,,,en,"Brooklyn, NY",False,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","Friday Blogsday: Cons, Content, and Covid’s Impact  https://t.co/9euC43eDcf",https://twitter.com/DrewHayesNovels/status/1258758770420854784,Tue Sep 23 14:29:16 +0000 2008,DrewHayesNovels,False,"My brand is books, booze, and bad life choices. Author of novels including: Super Powereds, NPCs, Second Hand Curses, and Fred the Vampire Accountant.",8883,4407,372,55,,Drew Hayes,DrewHayesNovels,10458,,http://www.drewhayesnovels.com,False
22158,"-73.95,40.65",Fri May 08 15:06:57 +0000 2020,,,https://www.instagram.com/p/B_56rJQJCjD/?igshid=s7nxhw089bnt,1,1258775403898064896,,,,en,"Brooklyn, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DIY face mask. 😷 Covid-19 fashion. @ Brooklyn, New York https://t.co/a6GO4IZIYk",https://twitter.com/GiovannaSun/status/1258775403898064896,Thu Feb 14 08:10:59 +0000 2008,GiovannaSun,False,Entrepreneur. Author. Curator. Download iOS Artpot https://t.co/pKD1Ljx1fX My Podcast: https://t.co/DxISPqIZZu,2192,3661,2217,116,"Manhattan, NY",Giovanna Sun,GiovannaSun,33940,,https://www.artpot.net,False
22161,"-73.8669,40.85",Fri May 08 15:28:14 +0000 2020,Mask Selfie Me Gloves Safety Coronavirus World Life Covid19,,https://www.instagram.com/p/B_7pEuQA2Yn/?igshid=1v1ytaz4my8xp,0,1258780756773609472,,,,en,"Bronx, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Never thought I’d see the day where wearing a mask is a matter of life &amp; death. 
#Mask #Selfie #Me #Gloves #Safety #Coronavirus #World #Life #Covid19 @ Bronx, New York https://t.co/Xb1FAUEQh2",https://twitter.com/RudyInNewYork/status/1258780756773609472,Mon Apr 27 13:49:31 +0000 2009,RudyInNewYork,False,Don’t Mind Me ... I’m Just Watching the World Destroy Itself.,319,429,351,10,"ÜT: 40.62574,-74.13368",Rudy Antonio,RudyInNewYork,7118,,http://www.instagram.com/RudyInNewYork,False
22163,"-73.31540623,40.80345779",Fri May 08 15:55:23 +0000 2020,,,https://www.instagram.com/p/B_7sLvXj714/?igshid=1sa71tpwcj8x1,0,1258787592776138752,,,,en,"Dix Hills, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Horrible accident on the L.I.E. 495.  Thank you to all the first responders still out there saving people's lives and helping our present COVID situation from getting any worse than it currently is. @ Long Island… https://t.co/Y6uxzu63Xo,https://twitter.com/Nikosak/status/1258787592776138752,Sat Aug 21 15:44:01 +0000 2010,Nikosak,False,"Real Estate Professional / Problem Solver, Host of The Real Estate Plate Radio Show Servicing Real Estate needs throughout New York #RealEstate #NY",166,2539,171,34,"New York, NY",Nick Sakalis,Nikosak,4091,,http://nicksakalis.cbintouch.com/,False
22178,"-74.0064,40.7142",Fri May 08 15:21:08 +0000 2020,coffee breakfast pourover NewYork covid19 lockdown ImprisonedInParadise joiedevivre coffeePhotography creativity,,https://www.instagram.com/p/B_7oQvzhvQW/?igshid=njswbci1wpn0,0,1258778972328013824,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rise and shine!

(Coffee captured with my Sigma DP2 Merrill)

#coffee #breakfast #pourover #NewYork #covid19 #lockdown #ImprisonedInParadise #joiedevivre #coffeePhotography #creativity @ New York, New York https://t.co/4frcppym1U",https://twitter.com/CoffeeDramatist/status/1258778972328013824,Thu Feb 26 16:51:51 +0000 2009,CoffeeDramatist,False,"Pianist, Composer and Sound-Performer - Coffee Dramatist helping to increase respect for the usage of Coffee as more than just a drink",21,173,156,15,,sila blume,CoffeeDramatist,2113,,http://coffeedramatist.wordpress.com/,False
22192,"-73.95,40.65",Fri May 08 15:35:40 +0000 2020,Lehasig Coaching Training Coronavirus,,https://www.instagram.com/p/B_7p7YKljxo/?igshid=9490rg1lh44f,0,1258782628490235904,,,,en,"Brooklyn, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","""Faith sees best in the dark.” #Lehasig #Coaching #Training #Coronavirus @ Brooklyn, New York https://t.co/NIyr8CiCO4",https://twitter.com/YeedleMelber/status/1258782628490235904,Mon Jul 26 19:13:42 +0000 2010,YeedleMelber,False,"@Lehasig



https://t.co/DR22TEPwxG



https://t.co/sFgVOaDbED",2021,179,206,3,,Yeedle Melber,YeedleMelber,852,,,False
22214,"-73.95,40.65",Fri May 08 17:18:04 +0000 2020,covidnyc epidemic streetfood,,https://www.instagram.com/p/B_71pVmDIyD/?igshid=1hoiofmoldy2v,0,1258808400600682496,,,,en,"Brooklyn, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid NYC. 2020.05.07
People from Colombia, Honduras, Haiti, Panama, Mexico,
Guatemala shared tortillas with Argentine chorizo, artichokes
and potatoes. Flatbush, Brooklyn NY

#covidnyc #epidemic #streetfood… https://t.co/cySgsMWMdX",https://twitter.com/stefpix/status/1258808400600682496,Fri Apr 04 04:31:21 +0000 2008,stefpix,False,freelance photographer. portfolio below. photo-journal http://t.co/DyHTVGE6YR,193,384,281,34,brooklyn ny,stefano giovannini,stefpix,4922,,http://stefanogiovannini.com,False
22222,"-78.73687258,42.97645212",Fri May 08 16:17:58 +0000 2020,aldiusa aldimaldini aldifinds aldihaul aldilove groceryhaul grocery groceryoutlet shopping instacartshopper,,https://www.instagram.com/p/B_7jSh8DBO7/?igshid=z0jd1iajjxpx,0,1258793276108345344,,,,en,"Amherst, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wegmans shopping during Corona virus Pandemic, now done by Emily's Nom delivery#anthonyron82 #aldiusa #aldimaldini #aldifinds #aldihaul #aldilove #groceryhaul #grocery #groceryoutlet #shopping #instacartshopper… https://t.co/iMX0XYxLht",https://twitter.com/Anthonyron82/status/1258793276108345344,Fri Nov 23 06:00:03 +0000 2018,Anthonyron82,False,"Instagram/tumblr/YouTube - #anthonyron82
Follow for art and luxury lifestyle content daily! https://t.co/9at31mjNQu",193,21,124,0,"Buffalo, NY",#anthonyron82,Anthonyron82,3027,,,False
22235,"-74.0007613,40.7207559",Fri May 08 16:18:12 +0000 2020,,,https://www.darkfashion.org/woke-aware/blog-post-title-three-yexaw,0,1258793331582214144,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",Trump claims 20 million jobs lost to COVID19 ‘Will be back soon.’  https://t.co/dJF8t9reL4,https://twitter.com/DeaconDFrost420/status/1258793331582214144,Mon Feb 10 03:07:38 +0000 2014,DeaconDFrost420,False,"Hip Hop Artist, Games Designer, Literary Writer, Pot Head, Savant",1579,100,190,6,"Statesboro, GA",Deacon.D~Frost,DeaconDFrost420,7609,,http://xxbuddieizrealxx.wixsite.com/website,False
22236,"-74.0007613,40.7207559",Fri May 08 16:45:48 +0000 2020,,,https://www.congressheightsontherise.com/blog/pr-coronavirus-data-for-may-7-2020,0,1258800277605548032,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","Data includes 245 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 5,899 and 19 additional COVID-19 related deaths. [PR] Coronavirus Data for May 7, 2020  https://t.co/T7ClDMulae",https://twitter.com/TheAdvoc8te/status/1258800277605548032,Sat Feb 21 07:27:37 +0000 2009,TheAdvoc8te,False,"👩🏽‍💻DC influencer making things happen EotR. Owner of reSPIN PR, Congress Heights on the Rise + SoutheastLove❤️. For ads/consulting/press: info@respindc.com",10571,4224,2606,173,"Washington, DC",Nikki Peele,TheAdvoc8te,46493,,http://www.congressheightsontherise.com,False
22257,"-73.68255615,40.76390128",Fri May 08 16:47:45 +0000 2020,,,https://www.instagram.com/p/B_7yLTfnmmC/?igshid=griwce16f5z8,1,1258800767550599168,,,,en,"North Hills, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Join me Sunday with john.okoronkwo at 3pm New York Time and 8pm Nigerian Time to discuss about Coronavirus crisis and the emerging opportunities associated with it. It promises to be fun. @ Long Island, NY https://t.co/UTagCCNkcs",https://twitter.com/HenryUkazu1/status/1258800767550599168,Wed Jun 24 05:02:13 +0000 2009,HenryUkazu1,False,"Author, passionate leader,lawyer, public speaker, youth advocate, counselor, social issues  & Tax consultant & humanitarian.",13136,2053,3104,35,New York & Nigeria.,Henry Ukazu,HenryUkazu1,22663,,https://www.gloemi.com/,False
22264,"-73.98644,40.75839",Fri May 08 18:11:37 +0000 2020,covid19 coronaviruspandemic nyc manhattan timessquare,,https://www.instagram.com/p/B_77rO1Jxde/?igshid=1tyoig0kzg2z7,0,1258821875947405312,,,,en,"Manhattan, NY",True,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Times Square at night #covid19 #coronaviruspandemic #nyc #manhattan #timessquare @ Times Square, New York City https://t.co/07U6iuB4xO",https://twitter.com/vmsonline/status/1258821875947405312,Sat May 10 05:04:20 +0000 2008,vmsonline,False,"Photographer, Filmmaker

https://t.co/V8luxGubGW",143,1047,511,70,"iPhone: 40.802704,-73.967056",Victor San Andres,vmsonline,36387,,http://amzn.com/1492175781,False
22266,"-73.95823,40.7693",Fri May 08 18:11:06 +0000 2020,,,https://www.instagram.com/p/B_77oGsgKom/?igshid=1lvuym286optd,0,1258821744409759744,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",COVID-19 update  This is not healthy @ Effy’s Kitchen https://t.co/kcTl02Npha,https://twitter.com/johnnybebad666_/status/1258821744409759744,Mon Sep 09 05:59:59 +0000 2019,johnnybebad666_,False,🔨 support81 ⸸⛧Satanist 🦇goth goal oriented bassist?🎸metal💀 extra acting threesome group s&m sex women only call or text 3475843316 cashier Gristedes 59 ♌,2658,43,373,0,"Queens, NY",John Fitzgerald Kennedy Page®,johnnybebad666_,10915,,https://www.suicidegirls.com/join/?aid=1032495,False
22270,"-73.78176351,40.64240016",Fri May 08 17:56:33 +0000 2020,covidstoriesnyc covid_19 coronavirus jfkairport photography photojournalism documentaryphotography,,https://www.instagram.com/p/B_76DGVDoeu/?igshid=rpu61uqeapva,0,1258818081893351424,,,,en,"Queens, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",JFK coronavirus gear. #covidstoriesnyc #covid_19 #coronavirus #jfkairport #photography #photojournalism #documentaryphotography @ JFK International Terminal 4 https://t.co/WNRBp5tbo8,https://twitter.com/ecmrichardson/status/1258818081893351424,Fri May 04 14:04:37 +0000 2012,ecmrichardson,False,"photojournalist | National Geographic Explorer
https://t.co/NIDfjtof7o",352,426,481,9,New York City,Emilie Richardson,ecmrichardson,946,,http://emilierichardson.com,True
22272,"-74.0007613,40.7207559",Fri May 08 17:43:15 +0000 2020,,,https://www.teerhardy.com/blog/the-power-of-christian-nationalists-in-trumps-america,0,1258814735509749760,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","Up next on @crackersnjuice we have @kathsstewart to talk about religious nationalism, Trump's ever hateful base, and COVID-19   https://t.co/OZG5YzUbj1",https://twitter.com/teerhardy/status/1258814735509749760,Wed Sep 02 19:56:33 +0000 2009,teerhardy,False,"husband, father, pastor & podcast host @ @Crackersnjuice. theology & homebrewing is what i do. opinions are mine.",8231,1140,770,33,"Arlington, VA",Teer Hardy,teerhardy,10846,,http://www.teerhardy.com,False
22274,"-74.0064,40.7142",Fri May 08 18:08:52 +0000 2020,selfie covid19 coronavirus jfkairport midwest newyork minnesota,,https://www.instagram.com/p/B_77dY4Du-s/?igshid=16pb7pbubvvv9,0,1258821181773414400,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Minne-bound. #selfie #covid19 #coronavirus #jfkairport #midwest #newyork #minnesota @ New York, New York https://t.co/F8Jepr8AFQ",https://twitter.com/ecmrichardson/status/1258821181773414400,Fri May 04 14:04:37 +0000 2012,ecmrichardson,False,"photojournalist | National Geographic Explorer
https://t.co/NIDfjtof7o",352,426,481,9,New York City,Emilie Richardson,ecmrichardson,946,,http://emilierichardson.com,True
22291,"-74.0064,40.7142",Fri May 08 18:01:07 +0000 2020,,,https://www.instagram.com/p/B_76knVgnDi/?igshid=k9gpcg3hqknm,0,1258819234106355712,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","COVID-19 update @ New York, New York https://t.co/LIwa928eFC",https://twitter.com/johnnybebad666_/status/1258819234106355712,Mon Sep 09 05:59:59 +0000 2019,johnnybebad666_,False,🔨 support81 ⸸⛧Satanist 🦇goth goal oriented bassist?🎸metal💀 extra acting threesome group s&m sex women only call or text 3475843316 cashier Gristedes 59 ♌,2658,43,373,0,"Queens, NY",John Fitzgerald Kennedy Page®,johnnybebad666_,10915,,https://www.suicidegirls.com/join/?aid=1032495,False
22318,"-73.9872127,40.70049376",Fri May 08 19:48:43 +0000 2020,tgif,,https://www.instagram.com/p/B_8G4u-jkKH/?igshid=rkrep8bphejj,0,1258846310133911552,,,,en,"Brooklyn, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#tgif COVID-19 is not an excuse for employers and clients not to pay freelancers and independent contractors for their services, especially if those services were provided before the pandemic or related closures and… https://t.co/4WZnsNXPup",https://twitter.com/GalvisnCo/status/1258846310133911552,Fri Jun 07 20:25:03 +0000 2013,GalvisnCo,False,"Woman-owned & operated business law firm in NY. Ask us about company formations, trademarks, business visas, & contracts. We handle entertainment matters, too!",140,441,1730,8,New York City,Galvis & Co.,GalvisnCo,1031,,http://www.galvisandcompany.com,False
22321,"-74.0064,40.7142",Fri May 08 18:59:19 +0000 2020,savethedate SaveTheChildren saveNY nyc poverty,,https://www.instagram.com/p/B_8BOnMJIex/?igshid=dzf2f2ajflve,0,1258833877340020736,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RISE UP NEW YORK! #savethedate #SaveTheChildren #saveNY 
Robin hood Relief Benefit 
Monday May 11th 7-8pm @abcnetwork 
Join us in raising funds💸 for #nyc #poverty and help our community 🤝 during the Corona virus… https://t.co/UBKYOX64xQ",https://twitter.com/TheLadyEEShow/status/1258833877340020736,Wed Jun 15 19:02:19 +0000 2011,TheLadyEEShow,False,"Producer/Films,TV, Music,Talent Logistics. I'm a Nuyorican working towards Director! Let's support each other! #positivemoves #BLM #gamechangers",1494,744,1235,236,"New York, NY",The Lady EE Show,TheLadyEEShow,9125,,http://www.facebook.com/emc921/theladyeeshow,False
22333,"-74.0064,40.7142",Fri May 08 19:31:19 +0000 2020,,,https://www.instagram.com/p/B_8E5QJgZrc/?igshid=6ta7x0e0imyc,1,1258841934094893056,,,,en,"Manhattan, NY",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thank you @beambrooklyn for your donation to Operation COVID-19 Garment Revival. We paired your off-white and indigo denim with supima poplin for the perfect face mask, immediately donated to @macobgyn 🙏😷💓 @ New… https://t.co/QKpDyf2nX0",https://twitter.com/atgnewyork/status/1258841934094893056,Fri Oct 20 16:30:12 +0000 2017,atgnewyork,False,American Fashion Designer 🌈,135,26,156,0,"New York, NY",Anthony Thomas Galante,atgnewyork,427,,https://anthonythomasgalante.com/,False
22337,"-73.96555556,40.76916667",Fri May 08 19:36:57 +0000 2020,coronavirus covid covid19 sequester coronaviruspandemic,,https://www.instagram.com/p/B_8FijolWod/?igshid=bkvh2qc9lc4z,0,1258843350968516608,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My world, adding a subtle third dimension. #coronavirus #covid #covid19 #sequester #coronaviruspandemic @ Upper East Side https://t.co/rbeSK3RIlU",https://twitter.com/rebmark/status/1258843350968516608,Thu Feb 12 18:04:28 +0000 2009,rebmark,False,weaving together fringes of Jewish life,53,1165,758,68,New York CIty,(((Mark Hurvitz))),rebmark,11718,,https://www.davka.org,False
22341,"-73.7924,40.6981",Fri May 08 18:31:20 +0000 2020,Repost,,https://www.instagram.com/p/B_7-B9qJzMC/?igshid=1idvq1jrpt078,0,1258826838228398080,,,,en,"Queens, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Repost @tjagency
• • • • • •
In the post corona world, expect a 30% drop in auditions.
Instead of 80 commercial slots, there will be 25. Instead of 36 theatrical (legit) slots there will be 10.
Entertainment is a… https://t.co/Xh4OkcMhrH",https://twitter.com/mlavoraperry/status/1258826838228398080,Fri May 08 16:37:17 +0000 2009,mlavoraperry,False,"Actor, Model -- Agent: Tiuana Jackson #tjagency | 818) 538-5305 | 
Kidlit Author: TANEESHA NEVER DISPARAGING, Wisdom Publications",53,427,712,21,"Ohio, USA",M. LaVora Perry,mlavoraperry,4300,,,False
22375,"-74.0007613,40.7207559",Fri May 08 20:34:48 +0000 2020,,,https://www.franforman.com/noir/day-19,0,1258857909343174656,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","Day 19, Love in the Time of Corona  https://t.co/haRqLGPBrl",https://twitter.com/franforman/status/1258857909343174656,Wed Feb 25 19:23:27 +0000 2009,franforman,False,"Photo montage artist and author of ESCAPE ARTIST, named a top photobook of 2014! Available here: http://t.co/lcWmUgRn5d",18985,1060,2593,47,,Fran Forman,franforman,10019,,http://franforman.com,False
22384,"-74.01533612,40.70966667",Fri May 08 20:03:38 +0000 2020,hoorainmusic music,,https://www.instagram.com/p/B_8IlyyJECw/?igshid=ua0ffng4f1qm,0,1258850064530735104,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rihanna teams up with Jay-Z and Jack Dorsey to give $6.2MIL to COVID-19 relief efforts ...after she and Twitter CEO donate $4.2MIL to help domestic violence victims in lockdown

.

#hoorainmusic #music… https://t.co/0lSMD3lB4f",https://twitter.com/wrizzwizz/status/1258850064530735104,Sat Oct 31 14:00:45 +0000 2009,wrizzwizz,False,"Terrorism FT. WrizzWizz Released check out on youtube
https://t.co/7DXElnni1e",80,117,70,0,"Worli Sea Face, Mumbai",Wrizz Wizz,wrizzwizz,558,,https://www.youtube.com/channel/UCmOKY-0Mj3lB-2uHg9livEg/videos,False
22387,"-74.0064,40.7142",Fri May 08 20:53:51 +0000 2020,healthcareworkers frontlineheroes thankyou manhattan coronavirus corona virus isolation,,https://www.instagram.com/p/B_8OVkuDCzl/?igshid=1e3gtawdqgqx8,0,1258862703637983232,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Honoring healthcare and essential workers who are tirelessly working to care for our communities during pandemic.
.
.
#healthcareworkers #frontlineheroes #thankyou #manhattan #coronavirus #corona #virus #isolation… https://t.co/sTIYHIsqxD",https://twitter.com/NeiasNmore/status/1258862703637983232,Fri Feb 04 23:28:25 +0000 2011,NeiasNmore,False,"New York State of Mind.
Love photography.",1349,693,2342,7,"New York, USA",Neias N more,NeiasNmore,37305,,,False
22388,"-73.8531,40.7493",Fri May 08 21:05:31 +0000 2020,,,,0,1258865639328034816,,,,en,"Queens, NY",,0,,,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>",Corona NY Fri May 8th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,https://twitter.com/Corona_NY/status/1258865639328034816,Mon Aug 08 01:49:10 +0000 2011,Corona_NY,False,"Follow us for the latest news, weather, events and emergency notices for Corona, NY",0,28,0,1,"Corona, NY","Corona, New York",Corona_NY,4106,,http://countyny.net/queens/corona/,False
22394,"-74.0007613,40.7207559",Fri May 08 20:34:36 +0000 2020,,,https://www.franforman.com/noir/at-night-love-in-the-time-of-corona,0,1258857856708853760,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","At Night, Love in the Time of Corona  https://t.co/ag7J4pMJqg",https://twitter.com/franforman/status/1258857856708853760,Wed Feb 25 19:23:27 +0000 2009,franforman,False,"Photo montage artist and author of ESCAPE ARTIST, named a top photobook of 2014! Available here: http://t.co/lcWmUgRn5d",18985,1060,2593,47,,Fran Forman,franforman,10019,,http://franforman.com,False
22435,"-74.0064,40.7142",Fri May 08 23:00:18 +0000 2020,Repost VH1 BlackInk,,https://www.instagram.com/p/B_8cztbl33w/?igshid=1hvbxuy2yg5n2,0,1258894526514630656,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Repost @balleralert
• • • • • •
News Updates

#VH1 is suspending production on their ‘Love and Hip Hop’ franchises indefinitely due to coronavirus and #BlackInk Chicago’s premiere is also being pushed back. In… https://t.co/ql4mJtM3iQ",https://twitter.com/DeshieldsTrains/status/1258894526514630656,Tue Aug 21 19:28:42 +0000 2012,DeshieldsTrains,False,,355,439,2549,2,"New York, NY",Kevin Deshields,DeshieldsTrains,32813,,http://deshieldstransithelpdesk.business.site/,False
22451,"-74.0064,40.7142",Fri May 08 23:27:20 +0000 2020,Repost,,https://www.instagram.com/p/B_8f5FLF6Lk/?igshid=q45xba0zbzlr,0,1258901327632977920,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Repost @balleralert
• • • • • •
Bernie Sanders, Kamala Harris, and Ed Markey Introduce Bill that will Give Americans $2,000 Per Month Amid Coronavirus Pandemic -Written By- pistolwhippedya… https://t.co/6GkURfzBjv",https://twitter.com/DeshieldsTrains/status/1258901327632977920,Tue Aug 21 19:28:42 +0000 2012,DeshieldsTrains,False,,355,439,2549,2,"New York, NY",Kevin Deshields,DeshieldsTrains,32813,,http://deshieldstransithelpdesk.business.site/,False
22455,"-73.8517148,42.6145221",Fri May 08 23:03:16 +0000 2020,,,https://www.usatoday.com/story/news/politics/2020/05/03/coronavirus-police-use-drones-enforcement-privacy-concerns/3059073001/,0,1258895272681172992,,,,en,"Delmar, NY",False,0,,,"<a href=""http://andyarthur.org/"" rel=""nofollow"">andyarthur.org</a>","Coronavirus: Police using drones to enforce stay-at-home orders
https://t.co/R3tZlhbhoF",https://twitter.com/AndyArthur/status/1258895272681172992,Tue Feb 17 23:22:02 +0000 2009,AndyArthur,False,"My experiences in the outdoors, along with other things I find interesting involving outdoors and Rural America.",1,2739,2824,147,"Delmar, NY",Andy Arthur,AndyArthur,124762,,http://andyarthur.org/,False
22463,"-74.0064,40.7142",Fri May 08 23:07:51 +0000 2020,Repost Pence,,https://www.instagram.com/p/B_8dq_Al34Y/?igshid=118vrdaqsj0s1,0,1258896423254286336,,,,en,"Manhattan, NY",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Repost @balleralert
• • • • • •
News Updates:

#Pence's press secretary, Katie Miller, has coronavirus. President Donald Trump, on Friday, said a woman named ""Katie,"" whom he described as a ""press person,"" had… https://t.co/uyRqbpLQjn",https://twitter.com/DeshieldsTrains/status/1258896423254286336,Tue Aug 21 19:28:42 +0000 2012,DeshieldsTrains,False,,355,439,2549,2,"New York, NY",Kevin Deshields,DeshieldsTrains,32813,,http://deshieldstransithelpdesk.business.site/,False
